institution,year,rank,score
60000658,2008,1341,4
60000658,2009,1206,6
60000658,2010,1169,7
60000658,2011,1291,6
60000658,2012,1347,6
60000658,2013,1301,7
60000658,2014,1431,6
60000658,2015,1305,8
60000658,2016,1005,14
60000658,2017,905,18
60000658,2018,897,19
60000658,2019,862,21
60000658,2020,893,21
60000686,2007,1963,1
60000686,2008,2085,1
60000686,2009,2176,1
60000686,2010,2287,1
60000686,2011,2363,1
60000689,1994,317,4
60000689,1995,286,10
60000689,1996,273,18
60000689,1997,300,22
60000689,1998,294,30
60000689,1999,268,36
60000689,2000,267,40
60000689,2001,277,39
60000689,2002,237,50
60000689,2003,240,52
60000689,2004,251,52
60000689,2005,258,54
60000689,2006,247,63
60000689,2007,265,63
60000689,2008,259,69
60000689,2009,250,75
60000689,2010,266,75
60000689,2011,285,71
60000689,2012,305,69
60000689,2013,316,71
60000689,2014,327,71
60000689,2015,326,74
60000689,2016,322,79
60000689,2017,288,90
60000689,2018,301,91
60000689,2019,310,89
60000689,2020,335,86
60000701,2012,2446,1
60000701,2013,2091,2
60000701,2014,2166,2
60000701,2015,1975,3
60000701,2016,2013,3
60000701,2017,2336,2
60000701,2018,2944,1
60000701,2019,3037,1
60000705,1994,473,2
60000705,1995,685,2
60000705,1996,728,3
60000705,1997,695,5
60000705,1998,725,6
60000705,1999,823,5
60000705,2000,846,5
60000705,2001,875,5
60000705,2002,1007,4
60000705,2003,959,5
60000705,2004,926,6
60000705,2005,977,6
60000705,2006,898,8
60000705,2007,957,8
60000705,2008,912,10
60000705,2009,908,11
60000705,2010,904,12
60000705,2011,1022,10
60000705,2012,1127,9
60000705,2013,1301,7
60000705,2014,1534,5
60000705,2015,1305,8
60000705,2016,1351,8
60000705,2017,1286,9
60000705,2018,1202,11
60000705,2019,1175,12
60000705,2020,1333,10
60000711,2001,1252,2
60000711,2002,1288,2
60000711,2003,1168,3
60000711,2004,1231,3
60000711,2005,1284,3
60000711,2006,1857,1
60000711,2007,1963,1
60000711,2014,2623,1
60000711,2015,2723,1
60000711,2016,2778,1
60000711,2017,2336,2
60000711,2018,2410,2
60000711,2019,3037,1
60000711,2020,3168,1
60000717,1996,1086,1
60000717,1997,998,2
60000717,1998,1121,2
60000717,1999,1164,2
60000717,2000,938,4
60000717,2001,1083,3
60000717,2002,1288,2
60000717,2003,1341,2
60000717,2004,926,6
60000717,2005,977,6
60000717,2006,1045,6
60000717,2007,957,8
60000717,2008,967,9
60000717,2009,1060,8
60000717,2010,1034,9
60000717,2011,1078,9
60000717,2012,1127,9
60000717,2013,1016,12
60000717,2014,1086,11
60000717,2015,1064,12
60000717,2016,1048,13
60000717,2017,880,19
60000717,2018,844,21
60000717,2019,669,32
60000717,2020,611,39
60000745,1994,26,53
60000745,1995,26,103
60000745,1996,28,156
60000745,1997,27,221
60000745,1998,25,290
60000745,1999,22,322
60000745,2000,22,342
60000745,2001,21,367
60000745,2002,20,377
60000745,2003,20,390
60000745,2004,20,400
60000745,2005,20,433
60000745,2006,20,460
60000745,2007,20,499
60000745,2008,19,542
60000745,2009,19,568
60000745,2010,21,574
60000745,2011,21,583
60000745,2012,22,569
60000745,2013,26,544
60000745,2014,29,520
60000745,2015,29,517
60000745,2016,29,510
60000745,2017,29,513
60000745,2018,29,530
60000745,2019,27,554
60000745,2020,26,573
60000762,1994,228,6
60000762,1995,178,17
60000762,1996,140,36
60000762,1997,116,62
60000762,1998,111,85
60000762,1999,95,99
60000762,2000,90,108
60000762,2001,88,120
60000762,2002,89,122
60000762,2003,92,125
60000762,2004,94,128
60000762,2005,98,134
60000762,2006,94,146
60000762,2007,112,136
60000762,2008,112,143
60000762,2009,111,157
60000762,2010,110,165
60000762,2011,122,160
60000762,2012,118,178
60000762,2013,119,186
60000762,2014,117,197
60000762,2015,114,210
60000762,2016,113,213
60000762,2017,111,214
60000762,2018,111,220
60000762,2019,113,219
60000762,2020,119,219
60000763,2007,1963,1
60000763,2008,2085,1
60000763,2009,2176,1
60000763,2010,2287,1
60000763,2011,2363,1
60000763,2018,2944,1
60000763,2019,3037,1
60000763,2020,3168,1
60000765,1994,473,2
60000765,1995,372,7
60000765,1996,323,14
60000765,1997,294,23
60000765,1998,318,27
60000765,1999,304,31
60000765,2000,318,31
60000765,2001,337,30
60000765,2002,363,28
60000765,2003,378,29
60000765,2004,412,28
60000765,2005,389,33
60000765,2006,330,45
60000765,2007,314,51
60000765,2008,289,61
60000765,2009,255,74
60000765,2010,257,78
60000765,2011,262,79
60000765,2012,247,88
60000765,2013,239,96
60000765,2014,229,104
60000765,2015,215,117
60000765,2016,210,123
60000765,2017,210,127
60000765,2018,208,125
60000765,2019,221,125
60000765,2020,220,132
60000792,2018,2944,1
60000792,2019,3037,1
60000792,2020,3168,1
60000812,2005,1759,1
60000812,2006,1543,2
60000812,2007,1631,2
60000812,2008,1488,3
60000812,2009,1410,4
60000812,2010,1342,5
60000812,2011,1394,5
60000812,2012,1251,7
60000812,2013,1301,7
60000812,2014,1431,6
60000812,2015,1604,5
60000812,2016,1535,6
60000812,2017,1844,4
60000812,2018,2106,3
60000812,2019,2154,3
60000812,2020,2568,2
60000823,1997,1226,1
60000823,1998,1121,2
60000823,1999,1164,2
60000823,2000,938,4
60000823,2001,875,5
60000823,2002,1007,4
60000823,2003,1168,3
60000823,2004,1008,5
60000823,2005,1153,4
60000823,2006,1045,6
60000823,2007,957,8
60000823,2008,876,11
60000823,2009,947,10
60000823,2010,904,12
60000823,2011,979,11
60000823,2012,1010,11
60000823,2013,1052,11
60000823,2014,996,13
60000823,2015,1180,10
60000823,2016,1351,8
60000823,2017,1286,9
60000823,2018,1333,9
60000823,2019,1448,8
60000823,2020,1333,10
60000827,2009,2176,1
60000827,2010,2287,1
60000827,2011,2363,1
60000827,2012,2446,1
60000827,2013,2543,1
60000827,2019,3037,1
60000827,2020,3168,1
60000872,1996,1086,1
60000872,1997,1226,1
60000872,1998,1367,1
60000872,1999,1426,1
60000872,2000,1481,1
60000872,2003,1627,1
60000872,2004,1694,1
60000872,2005,1153,4
60000872,2006,1123,5
60000872,2007,1185,5
60000872,2008,1341,4
60000872,2009,1133,7
60000872,2010,1342,5
60000872,2011,1517,4
60000872,2012,1347,6
60000872,2013,1301,7
60000872,2014,1336,7
60000872,2015,1180,10
60000872,2016,1048,13
60000872,2017,1113,12
60000872,2018,1140,12
60000872,2019,1175,12
60000872,2020,1408,9
60000874,1994,97,16
60000874,1995,88,38
60000874,1996,88,60
60000874,1997,77,94
60000874,1998,78,120
60000874,1999,72,132
60000874,2000,70,141
60000874,2001,68,146
60000874,2002,72,143
60000874,2003,72,156
60000874,2004,73,162
60000874,2005,74,172
60000874,2006,83,166
60000874,2007,81,182
60000874,2008,87,186
60000874,2009,85,197
60000874,2010,92,196
60000874,2011,82,216
60000874,2012,85,221
60000874,2013,91,223
60000874,2014,93,223
60000874,2015,103,217
60000874,2016,102,226
60000874,2017,110,216
60000874,2018,117,210
60000874,2019,125,195
60000874,2020,132,196
60000879,1994,618,1
60000879,1995,506,4
60000879,1996,540,6
60000879,1997,578,7
60000879,1998,666,7
60000879,1999,558,11
60000879,2000,541,13
60000879,2001,544,13
60000879,2002,564,13
60000879,2003,548,15
60000879,2004,585,15
60000879,2005,655,13
60000879,2006,628,16
60000879,2007,596,19
60000879,2008,670,17
60000879,2009,724,17
60000879,2010,745,18
60000879,2011,794,17
60000879,2012,874,15
60000879,2013,833,17
60000879,2014,961,14
60000879,2015,1024,13
60000879,2016,1005,14
60000879,2017,1113,12
60000879,2018,1035,14
60000879,2019,1007,16
60000879,2020,1078,15
60000881,1994,618,1
60000881,1995,868,1
60000881,1996,858,2
60000881,1997,998,2
60000881,1998,1121,2
60000881,1999,1426,1
60000881,2000,1481,1
60000881,2001,1531,1
60000881,2002,1581,1
60000881,2003,1627,1
60000881,2004,1421,2
60000881,2005,1284,3
60000881,2006,1543,2
60000881,2007,1433,3
60000881,2008,1341,4
60000881,2009,1297,5
60000881,2010,1342,5
60000881,2011,1291,6
60000881,2012,1347,6
60000881,2013,1394,6
60000881,2014,1686,4
60000881,2015,1604,5
60000881,2016,1351,8
60000881,2017,1365,8
60000881,2018,1333,9
60000881,2019,1292,10
60000881,2020,1492,8
60000885,2004,1694,1
60000885,2005,1759,1
60000885,2006,1857,1
60000885,2007,1963,1
60000885,2008,2085,1
60000885,2018,2944,1
60000885,2019,3037,1
60000885,2020,3168,1
60000891,1994,618,1
60000891,1995,868,1
60000891,1996,858,2
60000891,1997,857,3
60000891,1998,795,5
60000891,1999,903,4
60000891,2000,684,8
60000891,2001,751,7
60000891,2002,734,8
60000891,2003,764,8
60000891,2004,683,11
60000891,2005,732,11
60000891,2006,675,14
60000891,2007,692,15
60000891,2008,698,16
60000891,2009,637,21
60000891,2010,635,23
60000891,2011,613,26
60000891,2012,631,27
60000891,2013,636,28
60000891,2014,747,22
60000891,2015,841,19
60000891,2016,936,16
60000891,2017,984,15
60000891,2018,980,16
60000891,2019,1007,16
60000891,2020,893,21
60000906,2003,1627,1
60000906,2004,1694,1
60000906,2005,1759,1
60000906,2006,1857,1
60000906,2007,1963,1
60000906,2008,2085,1
60000906,2009,1800,2
60000906,2010,1855,2
60000906,2011,1517,4
60000906,2012,1347,6
60000906,2013,1495,5
60000906,2014,1686,4
60000906,2015,1604,5
60000906,2016,2013,3
60000906,2017,2336,2
60000906,2018,1728,5
60000906,2019,1656,6
60000906,2020,1815,5
60000913,1999,1426,1
60000913,2000,1481,1
60000913,2001,1531,1
60000913,2002,1581,1
60000913,2003,1627,1
60000913,2007,1963,1
60000913,2008,2085,1
60000913,2009,2176,1
60000913,2010,1855,2
60000913,2011,1674,3
60000913,2012,2015,2
60000913,2013,1641,4
60000913,2014,1686,4
60000913,2015,1975,3
60000913,2016,2013,3
60000913,2017,1844,4
60000913,2018,2106,3
60000913,2019,1537,7
60000913,2020,1587,7
60000928,1994,119,13
60000928,1995,113,28
60000928,1996,121,43
60000928,1997,124,59
60000928,1998,134,69
60000928,1999,130,78
60000928,2000,132,80
60000928,2001,126,86
60000928,2002,123,91
60000928,2003,101,112
60000928,2004,94,128
60000928,2005,84,148
60000928,2006,81,173
60000928,2007,77,189
60000928,2008,75,202
60000928,2009,78,210
60000928,2010,78,214
60000928,2011,86,207
60000928,2012,88,216
60000928,2013,92,222
60000928,2014,92,224
60000928,2015,97,233
60000928,2016,93,246
60000928,2017,98,235
60000928,2018,100,239
60000928,2019,93,248
60000928,2020,104,247
60000931,1998,1367,1
60000931,1999,1426,1
60000931,2000,1481,1
60000931,2001,1531,1
60000931,2002,1581,1
60000931,2009,2176,1
60000931,2010,2287,1
60000931,2011,2363,1
60000931,2012,2446,1
60000931,2013,2543,1
60000931,2014,2623,1
60000931,2015,2723,1
60000931,2016,2778,1
60000931,2017,2831,1
60000931,2018,2944,1
60000931,2020,3168,1
60000934,2014,2623,1
60000934,2015,2723,1
60000934,2016,2778,1
60000934,2017,2831,1
60000934,2018,2944,1
60000937,2008,2085,1
60000937,2009,2176,1
60000937,2010,1342,5
60000937,2011,1394,5
60000937,2012,1179,8
60000937,2013,1301,7
60000937,2014,1203,9
60000937,2015,1395,7
60000937,2016,1197,10
60000937,2017,1156,11
60000937,2018,866,20
60000937,2019,669,32
60000937,2020,548,46
60000943,2010,2287,1
60000943,2011,2363,1
60000943,2012,2446,1
60000943,2013,2543,1
60000943,2014,2623,1
60000943,2017,2054,3
60000943,2018,2106,3
60000943,2019,2154,3
60000943,2020,2003,4
60000944,2008,2085,1
60000944,2009,2176,1
60000944,2010,2287,1
60000944,2011,2363,1
60000944,2012,2015,2
60000944,2013,2543,1
60000944,2014,2623,1
60000944,2015,2723,1
60000944,2016,2778,1
60000953,1999,1426,1
60000953,2000,1058,3
60000953,2001,961,4
60000953,2002,911,5
60000953,2003,821,7
60000953,2004,926,6
60000953,2005,1153,4
60000953,2006,1359,3
60000953,2007,1631,2
60000953,2013,2543,1
60000953,2014,2623,1
60000953,2015,1975,3
60000953,2016,1653,5
60000953,2017,1286,9
60000953,2018,1333,9
60000953,2019,1046,15
60000953,2020,985,18
60000958,2003,1627,1
60000958,2004,1694,1
60000958,2005,1759,1
60000958,2006,1857,1
60000958,2007,1963,1
60000958,2011,2363,1
60000958,2012,2446,1
60000958,2013,2091,2
60000958,2014,2166,2
60000958,2015,2258,2
60000958,2016,2778,1
60000958,2017,2831,1
60000958,2018,2944,1
60000958,2019,2476,2
60000958,2020,2568,2
60000960,2016,2778,1
60000960,2017,2336,2
60000960,2018,2410,2
60000960,2019,2476,2
60000960,2020,2568,2
60000964,1994,228,6
60000964,1995,227,13
60000964,1996,273,18
60000964,1997,256,27
60000964,1998,287,31
60000964,1999,295,32
60000964,2000,277,37
60000964,2001,280,38
60000964,2002,319,34
60000964,2003,289,41
60000964,2004,291,44
60000964,2005,308,45
60000964,2006,310,48
60000964,2007,299,54
60000964,2008,312,56
60000964,2009,338,54
60000964,2010,357,53
60000964,2011,334,59
60000964,2012,311,68
60000964,2013,327,67
60000964,2014,327,71
60000964,2015,367,66
60000964,2016,386,65
60000964,2017,397,64
60000964,2018,386,69
60000964,2019,341,82
60000964,2020,302,96
60000970,2001,1531,1
60000970,2002,1581,1
60000970,2003,1627,1
60000970,2004,1694,1
60000970,2005,1759,1
60000970,2015,2723,1
60000970,2016,2778,1
60000970,2017,2831,1
60000970,2018,2410,2
60000970,2019,2476,2
60000970,2020,3168,1
60000972,2005,1759,1
60000972,2006,1857,1
60000972,2007,1963,1
60000972,2008,2085,1
60000972,2009,2176,1
60000972,2011,2363,1
60000972,2012,2446,1
60000972,2013,2543,1
60000972,2014,2623,1
60000972,2015,2723,1
60000990,1994,228,6
60000990,1995,247,12
60000990,1996,293,16
60000990,1997,312,21
60000990,1998,324,26
60000990,1999,304,31
60000990,2000,280,36
60000990,2001,260,42
60000990,2002,272,42
60000990,2003,265,46
60000990,2004,315,41
60000990,2005,347,38
60000990,2006,388,36
60000990,2007,371,41
60000990,2008,409,38
60000990,2009,385,44
60000990,2010,442,39
60000990,2011,470,38
60000990,2012,562,32
60000990,2013,590,31
60000990,2014,688,26
60000990,2015,646,30
60000990,2016,693,28
60000990,2017,634,33
60000990,2018,567,40
60000990,2019,557,43
60000990,2020,463,60
60001002,2007,1963,1
60001002,2008,2085,1
60001002,2009,2176,1
60001002,2010,2287,1
60001002,2011,2363,1
60001002,2013,2091,2
60001002,2014,1686,4
60001002,2015,1604,5
60001002,2016,1424,7
60001002,2017,1464,7
60001002,2018,1511,7
60001002,2019,1769,5
60001002,2020,1815,5
60001018,1997,1226,1
60001018,1998,962,3
60001018,1999,708,7
60001018,2000,645,9
60001018,2001,509,15
60001018,2002,453,20
60001018,2003,405,26
60001018,2004,394,29
60001018,2005,365,36
60001018,2006,388,36
60001018,2007,408,35
60001018,2008,450,33
60001018,2009,540,27
60001018,2010,584,26
60001018,2011,613,26
60001018,2012,595,29
60001018,2013,619,29
60001018,2014,536,39
60001018,2015,572,36
60001018,2016,602,35
60001018,2017,687,29
60001018,2018,690,30
60001018,2019,750,27
60001018,2020,733,29
60001071,2019,3037,1
60001071,2020,3168,1
60001086,1996,858,2
60001086,1997,998,2
60001086,1998,1121,2
60001086,1999,1164,2
60001086,2000,1213,2
60001086,2004,1421,2
60001086,2005,1051,5
60001086,2006,963,7
60001086,2007,957,8
60001086,2008,912,10
60001086,2009,947,10
60001086,2010,1088,8
60001086,2011,1078,9
60001086,2012,904,14
60001086,2013,869,16
60001086,2014,961,14
60001086,2015,774,22
60001086,2016,788,22
60001086,2017,905,18
60001086,2018,1010,15
60001086,2019,975,17
60001086,2020,1333,10
60001099,1994,618,1
60001099,1995,868,1
60001099,1996,1086,1
60001099,1997,1226,1
60001099,1998,1367,1
60001099,2004,1694,1
60001099,2005,1759,1
60001099,2006,1857,1
60001099,2007,1631,2
60001099,2008,1728,2
60001099,2009,2176,1
60001099,2010,1855,2
60001099,2011,1924,2
60001099,2012,2446,1
60001099,2013,2543,1
60001099,2014,2166,2
60001099,2015,2258,2
60001099,2016,2290,2
60001099,2017,2336,2
60001099,2018,2410,2
60001099,2019,3037,1
60001105,2018,2944,1
60001105,2019,2154,3
60001105,2020,2003,4
60001127,1994,618,1
60001127,1995,868,1
60001127,1996,1086,1
60001127,1997,1226,1
60001127,1998,1367,1
60001127,1999,1426,1
60001127,2000,1481,1
60001127,2001,1531,1
60001127,2002,1581,1
60001127,2003,1060,4
60001127,2004,1110,4
60001127,2005,1153,4
60001127,2006,1123,5
60001127,2007,1086,6
60001127,2008,1488,3
60001127,2009,1572,3
60001127,2010,1616,3
60001127,2011,1674,3
60001127,2012,1587,4
60001127,2013,1641,4
60001127,2014,1686,4
60001127,2015,1604,5
60001127,2016,1424,7
60001127,2017,1675,5
60001127,2018,1728,5
60001127,2019,1938,4
60001127,2020,2003,4
60001162,1997,1226,1
60001162,1998,1367,1
60001162,1999,1426,1
60001162,2000,1481,1
60001162,2001,1531,1
60001162,2008,2085,1
60001162,2009,2176,1
60001162,2010,2287,1
60001162,2011,2363,1
60001162,2012,2446,1
60001162,2018,2944,1
60001162,2019,3037,1
60001162,2020,3168,1
60001170,1995,685,2
60001170,1996,858,2
60001170,1997,998,2
60001170,1998,859,4
60001170,1999,903,4
60001170,2000,1213,2
60001170,2001,1252,2
60001170,2002,1288,2
60001170,2003,1627,1
60001170,2004,1694,1
60001170,2005,1474,2
60001170,2006,1543,2
60001170,2007,1631,2
60001170,2008,2085,1
60001170,2009,1572,3
60001170,2010,1855,2
60001170,2011,1924,2
60001170,2012,1587,4
60001170,2013,1495,5
60001170,2014,1686,4
60001170,2015,1764,4
60001170,2016,1810,4
60001170,2017,1464,7
60001170,2018,1417,8
60001170,2019,1292,10
60001170,2020,1333,10
60001177,2006,1857,1
60001177,2007,1963,1
60001177,2008,2085,1
60001177,2009,1572,3
60001177,2010,1616,3
60001177,2011,1924,2
60001177,2012,2015,2
60001177,2013,2091,2
60001177,2016,2778,1
60001177,2017,2831,1
60001177,2018,2944,1
60001177,2019,3037,1
60001177,2020,3168,1
60001181,2006,1543,2
60001181,2007,1433,3
60001181,2008,1488,3
60001181,2009,1572,3
60001181,2010,1616,3
60001181,2011,2363,1
60001181,2013,2543,1
60001181,2014,2623,1
60001181,2015,2723,1
60001181,2016,2778,1
60001181,2017,2831,1
60001181,2020,3168,1
60001187,1994,618,1
60001187,1995,868,1
60001187,1996,1086,1
60001187,1997,1226,1
60001187,1998,1367,1
60001187,2000,1481,1
60001187,2001,1531,1
60001187,2002,1581,1
60001187,2003,1627,1
60001187,2004,1694,1
60001187,2006,1857,1
60001187,2007,1963,1
60001187,2008,1488,3
60001187,2009,1206,6
60001187,2010,1260,6
60001187,2011,1291,6
60001187,2012,1347,6
60001187,2013,1495,5
60001187,2014,2166,2
60001187,2015,1975,3
60001187,2016,2013,3
60001187,2017,1570,6
60001187,2018,1617,6
60001187,2019,1448,8
60001187,2020,1408,9
60001196,1995,868,1
60001196,1996,1086,1
60001196,1997,1226,1
60001196,1998,1367,1
60001196,1999,1426,1
60001196,2004,1421,2
60001196,2005,1284,3
60001196,2006,1359,3
60001196,2007,1297,4
60001196,2008,1341,4
60001196,2009,1572,3
60001196,2010,1855,2
60001196,2011,1924,2
60001196,2012,2446,1
60001196,2013,2543,1
60001197,1996,1086,1
60001197,1997,857,3
60001197,1998,962,3
60001197,1999,903,4
60001197,2000,938,4
60001197,2001,961,4
60001197,2002,1288,2
60001197,2003,1341,2
60001197,2004,1421,2
60001197,2005,1474,2
60001197,2006,1543,2
60001197,2007,1297,4
60001197,2008,1341,4
60001197,2009,1410,4
60001197,2010,1342,5
60001197,2011,1517,4
60001197,2012,1444,5
60001197,2013,1301,7
60001197,2014,1265,8
60001197,2015,1243,9
60001197,2016,1197,10
60001197,2017,1286,9
60001197,2018,1511,7
60001197,2019,1656,6
60001197,2020,1815,5
60001223,1994,618,1
60001223,1995,868,1
60001223,1996,1086,1
60001223,1997,998,2
60001223,1998,962,3
60001223,1999,1164,2
60001223,2000,1213,2
60001223,2001,1252,2
60001223,2002,1581,1
60001223,2008,1728,2
60001223,2009,1572,3
60001223,2010,1616,3
60001223,2011,1674,3
60001223,2012,1766,3
60001223,2013,2543,1
60001223,2020,3168,1
60001241,1998,1367,1
60001241,1999,1164,2
60001241,2000,1213,2
60001241,2001,1083,3
60001241,2002,1129,3
60001241,2003,1168,3
60001241,2004,1421,2
60001241,2005,1284,3
60001241,2006,1359,3
60001241,2007,1433,3
60001241,2008,1341,4
60001241,2009,1206,6
60001241,2010,1342,5
60001241,2011,1394,5
60001241,2012,1444,5
60001241,2013,1814,3
60001241,2014,2166,2
60001241,2015,1975,3
60001241,2016,2290,2
60001241,2017,2336,2
60001241,2018,1890,4
60001241,2019,2154,3
60001241,2020,2219,3
60001248,2004,1421,2
60001248,2005,1284,3
60001248,2006,1359,3
60001248,2007,1433,3
60001248,2008,1488,3
60001248,2009,2176,1
60001248,2012,2446,1
60001248,2013,1814,3
60001248,2014,1891,3
60001248,2015,1764,4
60001248,2016,1424,7
60001248,2017,1464,7
60001248,2018,1617,6
60001248,2019,1537,7
60001248,2020,1587,7
60001260,2004,1694,1
60001260,2005,1759,1
60001260,2006,1857,1
60001260,2007,1963,1
60001260,2008,2085,1
60001267,2008,1728,2
60001267,2009,1800,2
60001267,2010,1855,2
60001267,2011,1674,3
60001267,2012,1766,3
60001267,2013,2543,1
60001267,2014,2623,1
60001267,2015,2723,1
60001280,1995,868,1
